Table_Name,Table_ID,Field_ID,Field_Name,Field_Type,Is_Linked_Field,Linked_Table_ID,Linked_Table
Regions,tblKXWbABAC2WoXCn,fldG2J2Vfeb9gvJKo,Assessment_Results_School_Item,singleLineText,,,
Regions,tblKXWbABAC2WoXCn,fldHOSwZFFYZu7T2B,Assessment_Results_Region_Item,multipleRecordLinks,checked,tblABodO1pkPkYU5F,Assessment_Results_Region_Item
Regions,tblKXWbABAC2WoXCn,fldi8rjqC28JDP6Rb,Survey_Item_School_Results,singleLineText,,,
Regions,tblKXWbABAC2WoXCn,fldjuMijBQXuyRIk5,Survey_City_Item_Results copy,singleLineText,,,
Regions,tblKXWbABAC2WoXCn,fldkil8A1KtIqA8UQ,Region,singleSelect,,,
Regions,tblKXWbABAC2WoXCn,fldKn3eABKa4VaEdF,Region_Logo,multipleAttachments,,,
Regions,tblKXWbABAC2WoXCn,fldKwZz1xRXjkZagG,Survey_School_Item_Results,multipleRecordLinks,checked,tblwEdi9EQhCsixNd,Survey_School_Item_Results
Regions,tblKXWbABAC2WoXCn,fldMTAxP7oQla2y7V,Survey_Item_Comments,multipleRecordLinks,checked,tbla8CWwKDBuQwmtq,Survey_Item_Comments
Regions,tblKXWbABAC2WoXCn,fldN0INzdvmU2KWY3,Users,singleLineText,,,
Regions,tblKXWbABAC2WoXCn,fldTaFzxdAFX7OPjD,Schools_Linked,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
Regions,tblKXWbABAC2WoXCn,fldUdh0LrRASKJjGt,Email_Domain,singleLineText,,,
Regions,tblKXWbABAC2WoXCn,fldvcR5wzmj0oPGmB,Region_Name,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fld1CVGc5h3yOCtiE,Assessment_Import_Item_Map,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fld1KgweTT62N7OEd,Domain,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fld2xMgvEtkGCspDD,Assessment_Results_Region_Item 2,multipleRecordLinks,checked,tblABodO1pkPkYU5F,Assessment_Results_Region_Item
Assessment_Items,tblqIgPFR3mCHjQRo,fld3XO0HHDImkAX0i,Item_Label,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fld8YCtfyaEEAEay8,Network Partial Credit,percent,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldaIuyELpb95ZPYO,Item_Order,number,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldB6tMhh2IWyrxh1,Domain_Multi_Select,multipleSelects,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldBJGTxjJnaamOns,Grade,singleSelect,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldBVoxaccobaBeES,Option_C,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldDVHimMpfHELM2A,Option_D,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldFU5gteLRwuh4nB,Item_Notes,richText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldgAsYZ7SQPQhgd3,Assessment_Responses,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldGWekG6mVookDPS,Network Blank,number,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldHcON6VS7fFWVhf,Assessment_ID,singleSelect,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldi3nHzB840wj9Nh,Rubric_Reference,richText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldj1YJEjtcNbY1EG,Correct_MC_Flat,multilineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldkhELrB7O1vCumg,Option_A,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldKr3qP6jSuMbIGg,Assessment_Bank_Analysis_AT_ID,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldKT8A1rOdZ2rPUa,Correct_MC_Response,multipleSelects,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldmhJvugGogB8Upi,Option_F,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldmJA6Xxa1mR0Giq,Prompt,richText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldN3MBVrbLZev5g2,Item_AT_ID,multilineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldoE9cpop72l3Mig,Item_Display_Label,multilineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldOqaAxug6ESz99d,Column_Key (from Assessment_Import_Item_Map),singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldoVzOI147m2nIO5,Option_E,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldPCtnBa45QhMvO7,Assessment_Results_School_Item,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldpK8SK6pLajGkGf,Last_Modified,dateTime,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldpPnGEEwrqR1OqG,Assessment_Results_Region_Item,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldPXW79TDN2IkBpM,Option_B,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldqBTTzfodPLA1kQ,Assessment_Results_Region_Item copy,multipleRecordLinks,checked,tblYFvQSCkdYt6wMS,Assessment_Results_City_Item
Assessment_Items,tblqIgPFR3mCHjQRo,fldqkI4MHP6jDglEW,Points_Possible,number,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldqpFOlKg3bQIlSL,Network N,number,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldQQqDq7KY5M4lDi,Correct_Response_Text,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldr0xkPw4Ntxgbwx,Assessment_Bank_Link,multipleRecordLinks,checked,tblwgM7tZ0e1sEpfX,Assessment_Banks
Assessment_Items,tblqIgPFR3mCHjQRo,fldTLBECpjpz19dLT,Updated_By,singleLineText,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldU08ZQIRzG8fBl4,Assessment_Bank_Report_AT_ID,multipleLookupValues,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldUIa12oTmeSFSTn,Network Full Credit,percent,,,
Assessment_Items,tblqIgPFR3mCHjQRo,flduRhj1jmZDktGkj,Module,singleSelect,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldXIIoj6eT0Rv6Ia,Standards_Multi_Select,multipleSelects,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldXkWpMr9gRSYKwj,Assessment_Item_AT_ID,formula,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldZlS0EIBvqNlKhl,Item_Type,singleSelect,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldZP8P9ZJp65iyAg,Prompt_Image,multipleAttachments,,,
Assessment_Items,tblqIgPFR3mCHjQRo,fldzPGtOpe2wczCO1,Standards_Code,singleLineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fld06tAqnW07K6eOT,Standards_Code (from Assessment_Item_Link),singleLineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fld7zB28hHUAY85zy,Region_Strongly_Agree_Count,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldcaMxUWThqmufih,Survey_Item_Link (from Survey_School_Item_Results),rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldCgOlURmAj5Zxwr,Region_Top_1,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldeu0ECOLnmW86CF,Domain_Tags,multipleSelects,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldeWSJJsQTKFc6PH,Survey_Reports_School_Item_Source,singleLineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldfFVBNxpaJo3srH,Percent_Correct,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldGMxaD88n09x8K0,Survey_Item_Link,multipleRecordLinks,checked,tbl9lguOzNO8VjMvY,Survey_Items
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldHDOPCWApaVyW9V,Domain (from Assessment_Item_Link),singleLineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldhlIkWWckfBvtlY,Question_Type (from Survey_Item_Link),multipleLookupValues,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldjKxSFbiRTKFang,Region_Respondents,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldmgXDu4fLW2mRk0,School_Item_Result_Key_Formula,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldmqFriNSJOO4TPQ,Region_Item_Result_Key,singleLineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldN5vemIuIKHU4sJ,Percent_Partial,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldNgZPwASFEOwt2i,Region_Negative_Count,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldo5MLXiMBtP3gdP,Region_Txt (from Survey_School_Item_Results),multipleLookupValues,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldoQbZTUkIFHcKAW,Region_Top_3_Percent,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldPkLxeAD7n0EdUE,Item_Extract,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldpXjwpkp7Y25PVR,Item_Type,multipleSelects,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldQ18M6AlwzMrcKr,Region_Extract,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldRkO5XfLI227f8T,Standards_Tags,multipleSelects,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldSkO8rKUrL5tUo5,Survey_School_Item_Results,multipleRecordLinks,checked,tblwEdi9EQhCsixNd,Survey_School_Item_Results
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldTsdsCC9S6TiCOn,Region_Top_2,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldU7YPyfBZFEnOB9,Region_Top_3,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldUfbMmDAnrk9gfX,Region_Item_Responses,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldUZ5qBha1oKjt3d,Full_Credit_All,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldvgNEnqogv2vus9,Full_Credit_Open,multilineText,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldvnuhTkPm16zW8J,Region_Neutral_Count,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldVnY39955K5FuOk,Region_Agree_Count,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldw7JKb5PwbGfxpf,Region_Link,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldWJ82ognAjAPvJl,Region_Blanks,rollup,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldwkMz9y7ZaONYeR,Region_Top_1_Percent,formula,,,
Survey_Region_Item_Results,tblstb7gvzW7yMmye,fldYPScySQtdWjVe1,Region_Top_2_Percent,formula,,,
Schools,tblTyVLW0R8MxmQ0S,fld10qMN7rUNOtBuF,Email_Domain,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fld1E9ChL6Gem4CMm,Survey_Item_Comments,multipleRecordLinks,checked,tbla8CWwKDBuQwmtq,Survey_Item_Comments
Schools,tblTyVLW0R8MxmQ0S,fld46W7Hsg5nza9sd,Assessment_Results_School_Item_Array,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fld7Jd1WHPRILYUMD,School_Image,multipleAttachments,,,
Schools,tblTyVLW0R8MxmQ0S,fldak6DqnJDi4FNqL,Active,checkbox,,,
Schools,tblTyVLW0R8MxmQ0S,fldavJA3rMo8i5E8V,Import_Log,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fldCiH3kVCoMJwtgr,Full_School_Name,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fldCVgx9A6pJHFF3K,Survey_Item_School_Results,multipleRecordLinks,checked,tblwEdi9EQhCsixNd,Survey_School_Item_Results
Schools,tblTyVLW0R8MxmQ0S,fldEaG6WA1Qwt263z,Survey_Administrations,multipleRecordLinks,checked,tblErTZCOOpH0S4Xd,Survey_Administrations
Schools,tblTyVLW0R8MxmQ0S,fldEzcWugu2zDRkE3,Region,singleSelect,,,
Schools,tblTyVLW0R8MxmQ0S,fldJ5Jmx85mGivLiS,Survey_Respondents,multipleRecordLinks,checked,tblE1rwPUjtxodIvZ,Survey_Respondents
Schools,tblTyVLW0R8MxmQ0S,fldJe8IoGG2jczZ1i,Users,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fldjQISMXszQ8NM9o,City_Link,multipleRecordLinks,checked,tblAb2YQJ4bggKx37,Cities
Schools,tblTyVLW0R8MxmQ0S,fldkmn1w46T2TNPAA,School_Name,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fldN5rqVA6yNFejhu,City,singleSelect,,,
Schools,tblTyVLW0R8MxmQ0S,fldNOCiLp6lerEEts,Region_Link,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
Schools,tblTyVLW0R8MxmQ0S,fldyiqjvgiVoTEfcB,Assessment_Results_School_Item,singleLineText,,,
Schools,tblTyVLW0R8MxmQ0S,fldYRvOIufGscvTGl,School_AT_ID,formula,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fld0S5HU5kGxsdPEU,Assessment_Bank_AT_ID (from Assessment_Bank_Link),singleLineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fld6jMxnNwzkal0XM,Assessment_Bank_Extract,multilineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldaaLBMtfl4G6qyK,School_Year_Lookup,multipleSelects,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldCJdeBaLCw5dHV4,Module,multipleSelects,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldCke0NHIUEUCE4C,School_AT_ID (from School_Link),singleLineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldclJNtkwT0Zb6sn,Assessment_Results_School_Item_Source,multipleRecordLinks,checked,tblD7Kjxmno3JuhAk,Assessment_Results_School_Item
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldeCOzgGCTH6FG2K,Assessment_Publication_AT_ID,multilineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldHoxORrSxk0LYyB,Assessment_Publication_Key,multilineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldJh96O9tM66zP0q,Item_Count (from Assessment_Bank_Link),singleLineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldKx6PVxGnkQq9wI,Assessment_Run_Key,multilineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldLNek4xEFU6Fwy0,School_Name (from School_Link),singleLineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldpZAwDNfCcrLgXv,Status,singleSelect,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldQvAZw6p7fznYHG,School_ID_Extract,multilineText,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldTcosNUTnOXv5i0,Assessment_Bank_Link,multipleRecordLinks,checked,tblwgM7tZ0e1sEpfX,Assessment_Banks
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldv8UjGjtLPMFKX2,School_Year,singleSelect,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldwinGkUsiI5GvRK,School_Link,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldWmfOHBRZxF1UbU,Grade Level,multipleSelects,,,
Assessment_Publication_Log,tblVFHu4KLIIZCRVj,fldXgK8CTfXMR4Zmd,Assessment_Results_School_Item,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld050GmIGm6HrHhI,Standards_Codes_Txt,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld3cPLsCXK7P9k7Y,Region_Top3_Percent,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld4k8Gm8M4fCJI4z,City_Top_3 (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld4ozuJ7a770PO69,School_Item_Result_Key,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld5uAOLEGPnmmyz7,Region_Neutral_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld5Yv5FCAVLUB2v4,Last_Modified,dateTime,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld6759V3dL5mcmNM,Percent_Top_2,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld6PF7vYVSziBWBP,City_Respondents (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld6rmPa7REiL0k8F,Region_Item_Results_Link,multipleRecordLinks,checked,tblstb7gvzW7yMmye,Survey_Region_Item_Results
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld7glC0uneem2gUP,Region_Item_Results_Key,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld7RZkJKPhYCivEj,City_Top_2_Percent (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld8Jnc2nk5xCRjRd,Network_Strongly_Agree_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fld9z89CPEf0orUu8,Network_Top_3 (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldAdrxqEz3AAO0ZH,Survey_Administrations,multipleRecordLinks,checked,tblErTZCOOpH0S4Xd,Survey_Administrations
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldadxhPkJ70YIiMy,Region_Top1_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldaeXzFGsYhmv5bp,Respondent_Keys,multilineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldAtYe5mpKjfMQFT,Network_Top_2_Percent (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldauLLZqkys82JpR,Region_Top3_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldAwTjuNHBBiPzcE,City_Item_Responses (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldaXRZ2yvBmAMjy3,City_Top_1_Percent (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldB3KPuQYcFQvThK,Respondents,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldBXWAIoxXrdi4Vu,Top_2_Count,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldC3rCCxjnXYQvPf,Network_Top_3_Percent (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldce4NiYAWQDaieT,Region_Top2_Percent,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldcjPBZpYR1vvVyb,Schools,multipleRecordLinks,checked,tblTyVLW0R8MxmQ0S,Schools
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldddqVbQJ5jopzOV,Region_Item_Responses,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,flddeWmmGKFRE7F0B,Survey_Publication_Link,multipleRecordLinks,checked,tblivkJrNbr5Ej097,Survey_Publication_Log
Survey_School_Item_Results,tblwEdi9EQhCsixNd,flddOtcoxH1Ym0kcc,Top_1_Count,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,flddt0cPOi0HCtHDC,Region_Blanks,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldDUdlnKvb8ooART,Region_Link,multipleRecordLinks,checked,tblKXWbABAC2WoXCn,Regions
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldf65ecbdIj3BjlG,Network_Item_Responses,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldf6cS2oAox0sDy0,Publication_Status,singleSelect,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldfQxCmzvw20T3OE,Network_Top_2 (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldFX6LSQgO5B3wip,School_Negative_Count,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldgW4f9DElKGzuTp,Network_Respondents (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldh6CDTrFoeAuobh,Region_Negative_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldhrmsRQ0nVmTvj6,Survey_City_Item_Results_Link,multipleRecordLinks,checked,tblDtbKXeIFK9FxJF,Survey_City_Item_Results
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldHXULmjF0Ht8V40,Category_Select_Lookup,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldicr62U4znQPUTt,Question_Label_Txt,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldIE4MX7waHq7Tq1,Network_Top_1_Percent (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldj08RLyIGvdtF1m,Category_Code (from Survey_Item_Link) 2,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldjd1H35upepHiyb,Region_Agree_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldJN438hIUw9GgFT,Network_Agree_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldKI1vr0TBAHOvO7,Question_Prompt,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldkv9dqfSWmafSp7,School_Neutral_Count,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldLDCYHWvqpwwliu,Item_Type,singleSelect,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldlEB1jGs3wuhQ2D,City_Top_2 (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldlgx29hpwuUffu3,Standards_Tags,multipleSelects,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldlPKrr7Bivgl1FD,Survey_Network_Item_Results_Link,multipleRecordLinks,checked,tblHRzJxvjAk3735c,Survey_Network_Item_Results
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldLuBBg5Fn1WJl4a,City_Txt,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldM1VhkzfOCVdLLC,Blanks,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldMCWGcwKD6GjCGs,Administration_Key,multilineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldNn7sMNxWuEstgx,School_Agree_Count,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldPikDQwDylFP9eW,Item_Order (from Survey_Item_Link),singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldPkBHlPzWiSXcCq,City_Item_Result_Key,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldplFj8fgHlqVbF5,Region_Strongly_Agree_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldqfBKwElPqEFCma,City_Top_1 (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldQzLmi8XruL8bXy,School_Item_Result_AT_ID,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldrbEADx6gYUdxUD,Item_Responses,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldRd4TpyXgZ7tZ9d,Percent_Top_1,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldsCAvQpE3WPS55S,Network_Top_1 (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldSz9bSAdlPHdXBA,Network_Item_Key,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldT3YQtIlSy9kbnN,Survey_School_AT_ID,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldtjpQj548GEYj94,Survey_Publication_Key_Txt,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldualar2UioiuZ4u,School_Link,singleLineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldUCmuGWIhYlB1Ef,Network_Negative_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,flduxwjCrxdy2VgmN,Category_Code (from Survey_Item_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldv25DvAyR3rto1y,Region_Respondents,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldVEf0N6VtoLFDFm,School_Strongly_Agree_Count,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldw2i1mOvZSZwwNM,Survey_Item_Responses,multilineText,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldW6byiTdsyHXLXI,Top_3_Count,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldwaujNsRIIh04FK,Network_Neutral_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldWE1xuqjQxgG4h8,City_Blanks (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldwHkCVIdc14OkQF,Region_Top1_Percent,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldx7eJudN1RjHiaS,Network_Blanks (from Survey_Network_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldxDD7urc1idscn4,Item_Order,number,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldXji8NhihMsATYj,Question_Type (from Survey_Item_Link),multipleSelects,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldXz6o9VlSRvNsPN,City_Link,multipleRecordLinks,checked,tblAb2YQJ4bggKx37,Cities
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldYKXJM0G4OVNhL4,Survey_Item_Link,multipleRecordLinks,checked,tbl9lguOzNO8VjMvY,Survey_Items
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldylwjis27CUzy12,School_Item_Report_AT_ID,formula,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldz08Reuzlivow0X,Region_Top2_Count,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldZ0J0rAy2bGZxXu,City_Top_3_Percent (from Survey_City_Item_Results_Link),multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldZ5ELMgoXoY6NqR,School_AT_ID,multipleLookupValues,,,
Survey_School_Item_Results,tblwEdi9EQhCsixNd,fldZEcjOjz0616kbl,Region_Txt,singleLineText,,,
